IPCONGD,CUMFNS,UEMPMEAN,UEMP27OV,CLAIMSx,USGOOD,CES1021000001,MANEMP,DMANEMP,NDMANEMP,USTRADE,M1SL,M2SL,M2REAL,TOTRESNS,CONSPI,S&P 500,S&P div yield,CP3Mx,TB3MS,TB6MS,GS1,COMPAPFFx,TB3SMFFM,TB6SMFFM,T5YFFM,T10YFFM,AAAFFM,BAAFFM,CES2000000008,FEDFUNDS,date,fedfunds_lag1,fedfunds_lag2,fedfunds_lag3,fedfunds_lag9,fedfunds_lag10
100.6604,73.9997,19.9,1632,922400,19832,515.6,12047,7487,4560,14951.8,16898.8,18382.2,7087.4,2799.7,0.161819162,3391.71,1.743270111,0.15,0.1,0.12,0.13,0.05,0.01,0.03,0.18,0.56,2.16,3.18,29.39,0.1,2020-08-01,0.09,0.08,0.05,1.55,1.83
99.2977,74.1083,21.5,2445,851750,19913,514.2,12102,7526,4576,15001.5,17170.5,18606.8,7157.8,2852.8,0.161160996,3365.52,1.748617102,0.13,0.11,0.12,0.13,0.04,0.02,0.03,0.18,0.59,2.22,3.27,29.04,0.09,2020-09-01,0.1,0.09,0.08,1.55,1.55
99.438,74.8493,22.0,3591,795400,19980,509.8,12124,7529,4595,15098.4,17365.7,18758.1,7207.8,2876.6,0.161620231,3418.7,1.71584497,0.12,0.1,0.11,0.13,0.03,0.01,0.02,0.25,0.7,2.26,3.35,29.33,0.09,2020-10-01,0.09,0.1,0.09,1.55,1.55
99.56,75.3724,23.3,3924,751250,20027,508.5,12154,7555,4599,15142.6,17612.9,18972.9,7272.2,3034.7,0.163328454,3548.99,1.64748815,0.16,0.09,0.1,0.12,0.07,0.0,0.01,0.3,0.78,2.21,3.21,29.56,0.09,2020-11-01,0.09,0.09,0.1,1.58,1.55
101.5421,75.9935,23.2,3967,836750,20106,510.1,12194,7579,4615,15118.6,17803.0,19109.9,7293.7,3135.0,0.162665786,3695.31,1.57710303,0.17,0.09,0.09,0.1,0.08,0.0,0.0,0.3,0.84,2.17,3.07,29.66,0.09,2020-12-01,0.09,0.09,0.09,0.65,1.58
101.9248,76.8065,25.9,4032,827800,20100,501.5,12188,7572,4616,15164.5,18063.1,19334.6,7365.1,3153.8,0.14813429,3793.75,1.530509846,0.14,0.08,0.09,0.1,0.05,-0.01,0.0,0.36,0.99,2.36,3.15,29.75,0.09,2021-01-01,0.09,0.09,0.09,0.05,0.65
99.5102,73.7971,27.5,4143,755000,20054,491.6,12217,7592,4625,15198.0,18322.3,19570.8,7424.9,3345.9,0.159969678,3883.43,1.489624088,0.11,0.04,0.06,0.07,0.03,-0.04,-0.02,0.46,1.18,2.62,3.34,29.82,0.08,2021-02-01,0.09,0.09,0.09,0.05,0.05
100.746,76.1725,29.6,4171,669250,20232,506.3,12272,7628,4644,15230.9,18595.7,19809.6,7477.9,3721.3,0.133023641,3910.51,1.473808089,0.1,0.03,0.05,0.08,0.03,-0.04,-0.02,0.75,1.54,2.97,3.67,29.84,0.07,2021-03-01,0.08,0.09,0.09,0.08,0.05
100.21,76.2628,28.4,4082,589000,20194,507.9,12232,7593,4639,15187.7,18943.9,20132.9,7547.4,3887.3,0.153659528,4141.18,1.393580055,0.11,0.02,0.04,0.06,0.04,-0.05,-0.03,0.79,1.56,2.83,3.53,30.26,0.07,2021-04-01,0.07,0.08,0.09,0.09,0.08
100.8724,77.1628,29.6,3707,469200,20214,509.8,12264,7620,4644,15205.0,19264.7,20437.5,7613.1,3872.4,0.157724937,4167.85,1.386514167,0.1,0.02,0.04,0.05,0.04,-0.04,-0.02,0.76,1.56,2.9,3.56,30.29,0.06,2021-05-01,0.07,0.07,0.08,0.1,0.09
101.2441,77.2875,32.0,3988,410500,20231,512.2,12285,7638,4647,15268.9,19326.6,20481.6,7567.2,3848.1,0.163437075,4238.49,1.365227908,0.09,0.04,0.05,0.07,0.01,-0.04,-0.03,0.76,1.44,2.71,3.36,30.4,0.08,2021-06-01,0.06,0.07,0.07,0.09,0.1
101.7232,77.9981,29.8,3477,371800,20328,515.4,12353,7689,4664,15241.6,19493.7,20633.3,7585.9,3943.9,0.162263184,4363.71,1.336664233,0.1,0.05,0.05,0.08,0.0,-0.05,-0.05,0.66,1.22,2.47,3.14,30.58,0.1,2021-07-01,0.08,0.06,0.07,0.09,0.09
101.4276,77.8329,29.5,3189,360500,20395,518.3,12401,7714,4687,15233.9,19720.9,20844.2,7641.1,4140.1,0.162517287,4454.21,1.319905974,0.1,0.05,0.06,0.07,0.01,-0.04,-0.03,0.68,1.19,2.46,3.15,30.71,0.09,2021-08-01,0.1,0.08,0.06,0.09,0.09
100.668,77.1468,28.5,2714,354500,20480,520.5,12439,7740,4699,15303.9,19863.1,20973.7,7657.8,4193.2,0.164091741,4445.54,1.332896303,0.1,0.04,0.05,0.08,0.02,-0.04,-0.03,0.78,1.29,2.45,3.15,30.77,0.08,2021-09-01,0.09,0.1,0.08,0.09,0.09
101.1847,78.2709,26.8,2371,285200,20580,524.6,12497,7779,4718,15346.5,20056.8,21153.5,7652.3,4128.1,0.163210123,4460.71,1.336903747,0.11,0.05,0.06,0.11,0.03,-0.03,-0.02,1.03,1.5,2.6,3.27,30.94,0.08,2021-10-01,0.08,0.09,0.1,0.09,0.09
102.4166,78.9967,28.9,2181,236000,20668,528.1,12534,7795,4739,15381.3,20246.1,21327.3,7649.7,4180.6,0.162947163,4667.39,1.285863876,0.14,0.05,0.07,0.18,0.06,-0.03,-0.01,1.12,1.48,2.54,3.2,31.08,0.08,2021-11-01,0.08,0.08,0.09,0.08,0.09
101.704,79.0619,28.0,1993,211000,20749,534.8,12575,7818,4757,15373.9,20435.9,21507.6,7659.2,4187.9,0.163148032,4674.77,1.291979756,0.17,0.06,0.15,0.3,0.09,-0.02,0.07,1.15,1.38,2.56,3.22,31.25,0.08,2021-12-01,0.08,0.08,0.08,0.07,0.08
102.5377,78.6178,24.5,1656,236600,20764,530.3,12602,7838,4764,15394.7,20500.7,21566.2,7637.0,3871.1,0.163413264,4573.82,1.331960219,0.22,0.15,0.33,0.55,0.14,0.07,0.25,1.46,1.68,2.85,3.5,31.42,0.08,2022-01-01,0.08,0.08,0.08,0.07,0.07
102.9208,79.3173,26.3,1689,217750,20903,536.9,12649,7858,4791,15554.1,20577.5,21620.9,7598.7,3804.5,0.163185967,4435.98,1.385165879,0.38,0.33,0.64,1.0,0.3,0.25,0.56,1.73,1.85,3.17,3.89,31.64,0.08,2022-02-01,0.08,0.08,0.08,0.06,0.07
103.3116,80.0559,24.2,1380,213250,21011,543.2,12717,7907,4810,15543.3,20686.5,21722.8,7554.4,3874.7,0.163198926,4391.27,1.41121001,0.73,0.44,0.83,1.34,0.53,0.24,0.63,1.91,1.93,3.23,4.09,31.66,0.2,2022-03-01,0.08,0.08,0.08,0.08,0.06
103.4404,80.0073,24.8,1386,213200,21069,552.7,12768,7937,4831,15492.7,20703.1,21723.2,7522.8,3615.4,0.163535137,4391.3,1.426761398,0.91,0.76,1.23,1.89,0.58,0.43,0.9,2.45,2.42,3.43,4.33,31.81,0.33,2022-04-01,0.2,0.08,0.08,0.1,0.08
102.9896,79.8042,22.4,1294,210750,21129,555.5,12787,7946,4841,15436.4,20675.4,21696.6,7446.7,3317.9,0.163766836,4040.36,1.567599375,1.33,0.98,1.45,2.06,0.56,0.22,0.69,2.11,2.14,3.37,4.36,32.16,0.77,2022-05-01,0.33,0.2,0.08,0.09,0.1
102.5474,79.5043,22.3,1355,214500,21182,563.1,12817,7955,4862,15492.2,20601.8,21652.3,7339.9,3228.4,0.163818617,3898.95,1.641981937,1.87,1.49,2.11,2.65,0.66,0.3,0.92,2.0,1.95,3.05,4.08,32.33,1.21,2022-06-01,0.77,0.33,0.2,0.08,0.09
102.1821,79.5023,22.2,1120,219400,21252,569.1,12852,7981,4871,15511.6,20534.5,21644.5,7337.7,3258.7,0.162947234,3911.73,1.647679586,2.5,2.23,2.76,3.02,0.82,0.58,1.11,1.31,1.25,2.41,3.56,32.41,1.68,2022-07-01,1.21,0.77,0.33,0.08,0.08
102.5251,79.6451,22.4,1231,216750,21291,566.5,12882,8010,4872,15536.3,20455.1,21626.6,7325.9,3305.9,0.162555394,4158.56,1.560287441,2.76,2.63,3.05,3.28,0.43,0.3,0.72,0.7,0.57,1.74,2.82,32.56,2.33,2022-08-01,1.68,1.21,0.77,0.08,0.08
102.3897,79.7703,20.2,1118,197750,21340,569.8,12899,8021,4878,15519.2,20269.1,21507.8,7257.8,3131.4,0.162348245,3850.52,1.696350032,3.21,3.13,3.63,3.89,0.65,0.55,1.05,1.12,0.94,2.01,3.11,32.8,2.56,2022-09-01,2.33,1.68,1.21,0.08,0.08
102.6779,79.7758,20.8,1214,202800,21387,574.2,12930,8045,4885,15509.8,20100.8,21433.2,7195.7,3055.7,0.162100328,3726.05,1.767345761,3.85,3.72,4.18,4.43,0.77,0.64,1.1,1.1,0.9,2.02,3.18,32.93,3.08,2022-10-01,2.56,2.33,1.68,0.08,0.08
102.3305,79.1402,21.5,1244,210000,21420,580.9,12935,8055,4880,15487.6,19930.9,21366.9,7154.5,3126.2,0.16228312,3917.49,1.694608691,4.46,4.15,4.48,4.73,0.68,0.4,0.73,0.31,0.14,1.15,2.32,33.05,3.78,2022-11-01,3.08,2.56,2.33,0.08,0.08
102.2734,77.6234,19.4,1073,208400,21448,585.1,12934,8075,4859,15484.7,19724.1,21273.0,7119.2,3107.3,0.162054164,3912.38,1.710467381,4.51,4.25,4.55,4.68,0.41,0.16,0.46,-0.33,-0.47,0.34,1.5,33.24,4.1,2022-12-01,3.78,3.08,2.56,0.2,0.08
101.9991,78.96,20.3,1087,202750,21494,585.7,12942,8075,4867,15518.3,19512.6,21187.9,7054.3,3029.9,0.161512063,3960.66,1.700475666,4.61,4.54,4.67,4.69,0.28,0.21,0.34,-0.69,-0.8,0.07,1.17,33.44,4.33,2023-01-01,4.1,3.78,3.08,0.33,0.2
101.9996,78.8427,19.3,1056,213500,21520,588.4,12940,8075,4865,15606.8,19320.5,21117.1,7003.8,3021.8,0.16087494,4079.68,1.661402887,4.74,4.65,4.81,4.93,0.17,0.08,0.24,-0.63,-0.82,-0.01,1.02,33.56,4.57,2023-02-01,4.33,4.1,3.78,0.77,0.33
101.918,78.2685,19.5,1061,227000,21508,589.9,12932,8074,4858,15579.6,18927.2,20870.0,6916.5,3258.4,0.160269273,3968.56,1.718759826,4.91,4.69,4.77,4.68,0.26,0.04,0.12,-0.83,-0.99,-0.05,1.06,33.76,4.65,2023-03-01,4.57,4.33,4.1,1.21,0.77
102.9887,78.7116,20.9,1079,216600,21541,593.8,12941,8084,4857,15586.0,18606.4,20712.0,6834.9,3269.5,0.159747312,4121.47,1.659036953,5.03,4.92,4.79,4.68,0.2,0.09,-0.04,-1.29,-1.37,-0.36,0.7,33.9,4.83,2023-04-01,4.65,4.57,4.33,1.68,1.21
102.3006,78.5451,21.2,1142,227000,21555,597.3,12936,8085,4851,15599.3,18554.9,20804.6,6857.9,3235.6,0.158914158,4146.17,1.653171016,5.15,5.14,5.03,4.91,0.09,0.09,-0.02,-1.46,-1.48,-0.38,0.72,33.98,5.06,2023-05-01,4.83,4.65,4.57,2.33,1.68
100.7068,77.969,20.7,1121,253500,21597,597.8,12945,8104,4841,15593.8,18444.5,20788.4,6838.2,3265.6,0.159168085,4345.37,1.581222193,5.22,5.16,5.19,5.24,0.14,0.08,0.11,-1.13,-1.33,-0.43,0.67,34.09,5.08,2023-06-01,5.06,4.83,4.65,2.56,2.33
101.9324,78.0895,20.6,1196,236400,21604,598.5,12939,8113,4826,15599.4,18340.5,20762.6,6815.7,3178.7,0.158924501,4508.08,1.528613382,5.35,5.25,5.27,5.37,0.23,0.13,0.15,-0.98,-1.22,-0.46,0.62,34.27,5.12,2023-07-01,5.08,5.06,4.83,3.08,2.56
102.1533,78.0575,20.4,1369,245250,21637,599.1,12941,8116,4825,15593.8,18230.1,20735.0,6772.0,3228.0,0.156966217,4457.36,1.550516695,5.44,5.3,5.28,5.37,0.11,-0.03,-0.05,-1.02,-1.16,-0.38,0.69,34.49,5.33,2023-08-01,5.12,5.08,5.06,3.78,3.08
102.1499,78.0859,21.4,1242,218800,21664,599.7,12954,8125,4829,15612.0,18110.3,20681.4,6730.3,3239.6,0.156404835,4409.1,1.572049051,5.49,5.32,5.31,5.44,0.16,-0.01,-0.02,-0.84,-0.95,-0.2,0.83,34.55,5.33,2023-09-01,5.33,5.12,5.08,4.1,3.78
101.4192,77.4241,21.5,1331,210500,21654,598.9,12923,8092,4831,15613.3,18028.9,20662.5,6718.8,3276.5,0.156090438,4269.4,1.631219997,5.46,5.34,5.33,5.42,0.13,0.01,0.0,-0.56,-0.53,0.28,1.3,34.67,5.33,2023-10-01,5.33,5.33,5.12,4.33,4.1
102.1301,77.7019,19.4,1170,217500,21690,596.2,12948,8129,4819,15570.4,17967.6,20675.7,6712.4,3403.5,0.155566432,4460.06,1.568890427,5.41,5.27,5.24,5.28,0.08,-0.06,-0.09,-0.84,-0.83,-0.05,0.96,34.96,5.33,2023-11-01,5.33,5.33,5.33,4.57,4.33
101.9747,77.5511,22.2,1273,207800,21723,600.2,12960,8148,4812,15602.7,17971.2,20725.4,6712.9,3492.0,0.154995908,4685.05,1.500595926,5.32,5.24,5.12,4.96,-0.01,-0.09,-0.21,-1.33,-1.31,-0.59,0.31,34.98,5.33,2023-12-01,5.33,5.33,5.33,4.65,4.57
101.2513,76.4637,20.8,1272,209500,21753,598.8,12966,8144,4822,15619.3,17934.5,20726.1,6692.6,3507.0,0.153178654,4815.61,1.463518556,5.26,5.22,5.02,4.79,-0.07,-0.11,-0.31,-1.35,-1.27,-0.46,0.35,35.3,5.33,2024-01-01,5.33,5.33,5.33,4.83,4.65
101.9449,77.4538,20.9,1213,209250,21768,599.0,12957,8141,4816,15642.7,17923.5,20762.0,6674.7,3567.7,0.152517661,5011.96,1.409649984,5.22,5.24,5.09,4.92,-0.11,-0.09,-0.24,-1.14,-1.12,-0.3,0.44,35.23,5.33,2024-02-01,5.33,5.33,5.33,5.06,4.83
101.4155,77.5207,21.6,1254,213600,21801,601.2,12951,8140,4811,15662.0,17990.1,20863.0,6681.9,3543.1,0.151496863,5170.57,1.369767579,5.29,5.24,5.11,4.99,-0.04,-0.09,-0.22,-1.13,-1.12,-0.32,0.42,35.35,5.33,2024-03-01,5.33,5.33,5.33,5.08,5.06
101.6516,76.8939,20.0,1253,210250,21798,596.4,12958,8143,4815,15676.2,17975.0,20881.3,6666.9,3429.5,0.151312451,5112.49,1.392832958,5.33,5.24,5.15,5.14,0.0,-0.09,-0.18,-0.77,-0.79,-0.05,0.67,35.41,5.33,2024-04-01,5.33,5.33,5.33,5.12,5.08
101.8428,77.3315,21.2,1348,223000,21810,593.9,12961,8142,4819,15684.4,18011.5,20959.5,6691.5,3376.1,0.150909508,5235.23,1.367508282,5.33,5.25,5.17,5.16,0.0,-0.08,-0.16,-0.83,-0.85,-0.08,0.62,35.47,5.33,2024-05-01,5.33,5.33,5.33,5.33,5.12
102.3966,77.2175,20.7,1533,236800,21812,595.9,12945,8125,4820,15664.9,18045.2,21020.1,6714.6,3379.7,0.150800504,5415.14,1.329158482,5.28,5.24,5.15,5.11,-0.05,-0.09,-0.18,-1.01,-1.02,-0.2,0.49,35.58,5.33,2024-06-01,5.33,5.33,5.33,5.33,5.33
101.3583,76.6156,20.6,1543,238250,21833,596.7,12951,8130,4821,15661.3,18031.7,21039.4,6710.4,3302.2,0.150902866,5538.0,1.308242571,5.31,5.2,5.01,4.9,-0.02,-0.13,-0.32,-1.17,-1.08,-0.21,0.51,35.7,5.33,2024-07-01,5.33,5.33,5.33,5.33,5.33
102.2118,76.9687,21.0,1545,231000,21835,596.7,12925,8100,4825,15646.8,18094.5,21141.3,6730.3,3321.1,0.150822929,5478.21,1.331186757,5.12,5.05,4.74,4.43,-0.21,-0.28,-0.59,-1.62,-1.46,-0.46,0.27,35.81,5.33,2024-08-01,5.33,5.33,5.33,5.33,5.33
101.9696,76.6304,22.6,1614,224250,21850,598.2,12913,8096,4817,15654.1,18152.6,21222.8,6744.1,3236.8,0.150334616,5621.26,1.305756956,4.86,4.72,4.42,4.03,-0.27,-0.41,-0.71,-1.63,-1.41,-0.45,0.29,36.0,5.13,2024-09-01,5.33,5.33,5.33,5.33,5.33
101.3127,75.9762,22.9,1608,237000,21797,597.8,12861,8047,4814,15662.9,18236.8,21312.5,6756.1,3211.6,0.14943233,5792.32,1.27543754,4.62,4.51,4.3,4.2,-0.21,-0.32,-0.53,-0.92,-0.73,0.12,0.8,36.22,4.83,2024-10-01,5.13,5.33,5.33,5.33,5.33
101.7893,76.2166,23.6,1654,219000,21831,598.5,12886,8076,4810,15633.7,18366.3,21448.3,6778.0,3256.8,0.149254996,5929.92,1.253893586,4.53,4.42,4.31,4.33,-0.11,-0.23,-0.34,-0.42,-0.29,0.49,1.13,36.21,4.64,2024-11-01,4.83,5.13,5.33,5.33,5.33
102.2582,76.5689,23.7,1551,223250,21823,595.8,12873,8060,4813,15677.1,18455.8,21533.8,6778.3,3240.4,0.149077662,6010.91,1.244940822,4.46,4.27,4.19,4.23,-0.02,-0.21,-0.29,-0.23,-0.09,0.72,1.32,36.44,4.48,2024-12-01,4.64,4.83,5.13,5.33,5.33
